provider_match_id,source_market,market_id,competition,competition_ch,kickoff_time_utc,home_team_name,home_team_name_ch,away_team_name,away_team_name_ch,handicap_open_line,handicap_close_line,handicap_line_movement,missing_handicap_line_flag,odds_home_open,odds_away_open,odds_home_close,odds_away_close,implied_prob_home_open,implied_prob_away_open,implied_prob_home_close,implied_prob_away_close,missing_odds_flag,target_handicap_side,home_form_points_last5,home_form_points_last10,away_form_points_last5,away_form_points_last10,home_recent_home_form_last5,away_recent_away_form_last5,home_goals_scored_last5,home_goals_conceded_last5,home_goal_diff_last5,away_goals_scored_last5,away_goals_conceded_last5,away_goal_diff_last5,rest_days_home,rest_days_away,rest_days_diff,recent5_rest_days_diff,recent5_hdc_cover_rate_home,recent10_hdc_cover_rate_home,recent5_hdc_cover_rate_away,recent10_hdc_cover_rate_away,recent5_goal_diff_mean_home,recent10_goal_diff_mean_home,recent5_goal_diff_mean_away,recent10_goal_diff_mean_away,recent5_xg_diff_mean_home,recent5_xg_diff_mean_away,recent10_xg_diff_mean_home,recent10_xg_diff_mean_away,recent_hdc_cover_ewm_alpha_0p3_home,recent_hdc_cover_ewm_alpha_0p3_away,recent5_hdc_cover_advantage,recent10_hdc_cover_advantage,h2h_last5_hdc_cover_rate,h2h_last10_hdc_cover_rate,h2h_home_last5_hdc_cover_rate,h2h_last5_hdc_cover_mean,h2h_last10_hdc_cover_mean,h2h_last5_goal_diff_mean,h2h_last5_xg_diff_mean,h2h_sample_size_last5,h2h_sample_size_last10,elo_home_pre,elo_away_pre,elo_diff_pre,history_home_matches_count,history_away_matches_count,missing_home_history_flag,missing_away_history_flag,missing_home_ft_goals_flag,missing_away_ft_goals_flag,hk_line,consensus_line,hk_line_minus_consensus_line,hk_implied_prob,hk_implied_prob_side,consensus_implied_prob,consensus_implied_prob_side,hk_minus_consensus_prob,hk_off_market_flag,hk_off_market_direction,hk_off_market_agree_with_model_flag,home_cover_probability,away_cover_probability,predicted_side,model_probability,confidence_score,model_name,model_approach,market_feature_variant,original_predicted_side,effective_predicted_side,flip_hkjc_side_enabled,implied_probability,edge,expected_roi
50065415_HDC_1,HKJC_LIKE,ah_ft,Brazilian Division 1,巴西甲組聯賽,2026-04-04T23:30:00+00:00,Coritiba,哥列迪巴,Fluminense,富明尼斯,0.25,0.25,0.0,0,1.81,1.99,1.81,1.99,0.5236842105263159,0.47631578947368425,0.5236842105263159,0.47631578947368425,0,home,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0,0,1500.0,1500.0,0.0,0.0,0.0,1,1,1,1,0.25,,,0.5236842105263159,0.5236842105263159,,,,0,0.0,0,0.43465023134829456,0.5653497686517055,away,0.5653497686517055,0.130699537303411,logistic_regression,direct_cover,market,away,away,False,0.47631578947368425,0.08903397917802125,0.12504603961689398
50065942_HDC_1,HKJC_LIKE,ah_ft,Argentine Division 1,阿根廷甲組聯賽,2026-04-04T23:58:00+00:00,Rosario Central,羅沙里奧中央,Atletico Tucuman,圖庫曼體育會,-0.75,-0.75,0.0,0,1.93,1.87,1.93,1.87,0.4921052631578948,0.5078947368421052,0.4921052631578948,0.5078947368421052,0,home,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0,0,1500.0,1500.0,0.0,0.0,0.0,1,1,1,1,-0.75,,,0.4921052631578948,0.4921052631578948,,,,0,0.0,0,0.43676372931694135,0.5632362706830587,away,0.5632362706830587,0.1264725413661174,logistic_regression,direct_cover,market,away,away,False,0.5078947368421052,0.05534153384095353,0.05325182617731983
50065421_HDC_1,HKJC_LIKE,ah_ft,Brazilian Division 1,巴西甲組聯賽,2026-04-05T00:00:00+00:00,Vasco da Gama,華斯高,Botafogo,保地花高,-0.25,-0.25,0.0,0,1.7,2.13,1.7,2.13,0.556135770234987,0.44386422976501305,0.556135770234987,0.44386422976501305,0,home,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0,0,1500.0,1500.0,0.0,0.0,0.0,1,1,1,1,-0.25,,,0.556135770234987,0.556135770234987,,,,0,0.0,0,0.43549007840795984,0.5645099215920402,away,0.5645099215920402,0.12901984318408033,logistic_regression,direct_cover,market,away,away,False,0.44386422976501305,0.12064569182702711,0.20240613299104548
50062839_HDC_1,HKJC_LIKE,ah_ft,US Major League,美國職業聯賽,2026-04-05T00:30:00+00:00,Houston Dynamo,侯斯頓戴拿模,Seattle Sounders,西雅圖海灣者,0.0,0.0,0.0,0,1.9,1.9,1.9,1.9,0.5,0.5,0.5,0.5,0,home,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0,0,1500.0,1500.0,0.0,0.0,0.0,1,1,1,1,0.0,,,0.5,0.5,,,,0,0.0,0,0.4340488771221192,0.5659511228778809,away,0.5659511228778809,0.1319022457557617,logistic_regression,direct_cover,market,away,away,False,0.5,0.06595112287788085,0.07530713346797357
50066291_HDC_1,HKJC_LIKE,ah_ft,Mexican Premier,墨西哥超級聯賽,2026-04-05T01:00:00+00:00,Cruz Azul,藍十字,Pachuca,帕丘卡,-0.75,-0.75,0.0,0,2.06,1.76,2.06,1.76,0.46073298429319376,0.5392670157068064,0.46073298429319376,0.5392670157068064,0,home,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0,0,1500.0,1500.0,0.0,0.0,0.0,1,1,1,1,-0.75,,,0.46073298429319376,0.46073298429319376,,,,0,0.0,0,0.43198018905152785,0.5680198109484722,away,0.5680198109484722,0.1360396218969444,logistic_regression,direct_cover,market,away,away,False,0.5392670157068064,0.02875279524166585,-0.00028513273068891953
50059936_HDC_1,HKJC_LIKE,ah_ft,Mexican Premier,墨西哥超級聯賽,2026-04-05T01:00:00+00:00,Club Leon,利昂,Atlas,阿特拿斯,-0.25,-0.25,0.0,0,1.93,1.87,1.93,1.87,0.4921052631578948,0.5078947368421052,0.4921052631578948,0.5078947368421052,0,home,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0,0,1500.0,1500.0,0.0,0.0,0.0,1,1,1,1,-0.25,,,0.4921052631578948,0.4921052631578948,,,,0,0.0,0,0.4345775359930566,0.5654224640069434,away,0.5654224640069434,0.1308449280138868,logistic_regression,direct_cover,market,away,away,False,0.5078947368421052,0.05752772716483823,0.05734000769298425
50062966_HDC_1,HKJC_LIKE,ah_ft,US Major League,美國職業聯賽,2026-04-05T01:30:00+00:00,Los Angeles FC,FC洛杉磯,Orlando City,奧蘭多城,-1.75,-1.75,0.0,0,2.07,1.75,2.07,1.75,0.4581151832460733,0.5418848167539266,0.4581151832460733,0.5418848167539266,0,home,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0,0,1500.0,1500.0,0.0,0.0,0.0,1,1,1,1,-1.75,,,0.4581151832460733,0.4581151832460733,,,,0,0.0,0,0.4361622933958573,0.5638377066041427,away,0.5638377066041427,0.12767541320828535,logistic_regression,direct_cover,market,away,away,False,0.5418848167539266,0.02195288985021604,-0.01328401344275032
50066292_HDC_1,HKJC_LIKE,ah_ft,USL Championship,美國冠軍聯賽,2026-04-05T02:00:00+00:00,Orange County SC,SC奧蘭治郡,New Mexico Utd,新墨西哥聯,-0.25,-0.25,0.0,0,1.93,1.83,1.93,1.83,0.48670212765957455,0.5132978723404255,0.48670212765957455,0.5132978723404255,0,home,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0,0,1500.0,1500.0,0.0,0.0,0.0,1,1,1,1,-0.25,,,0.48670212765957455,0.48670212765957455,,,,0,0.0,0,0.439261713176266,0.5607382868237341,away,0.5607382868237341,0.12147657364746811,logistic_regression,direct_cover,market,away,away,False,0.5132978723404255,0.0474404144833086,0.02615106488743335
50062967_HDC_1,HKJC_LIKE,ah_ft,US Major League,美國職業聯賽,2026-04-05T02:30:00+00:00,LA Galaxy,洛杉磯銀河,Minnesota Utd,明尼蘇達聯,-0.25,-0.25,0.0,0,1.68,2.17,1.68,2.17,0.5636363636363637,0.4363636363636364,0.5636363636363637,0.4363636363636364,0,home,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0,0,1500.0,1500.0,0.0,0.0,0.0,1,1,1,1,-0.25,,,0.5636363636363637,0.5636363636363637,,,,0,0.0,0,0.43360183372824307,0.566398166271757,away,0.566398166271757,0.13279633254351397,logistic_regression,direct_cover,market,away,away,False,0.4363636363636364,0.1300345299081206,0.22908402080971257
50063066_HDC_1,HKJC_LIKE,ah_ft,US Major League,美國職業聯賽,2026-04-05T02:30:00+00:00,Vancouver Whitecaps,溫哥華白帽,Portland Timbers,波特蘭伐木者,-1.75,-1.75,0.0,0,1.99,1.81,1.99,1.81,0.47631578947368425,0.5236842105263159,0.47631578947368425,0.5236842105263159,0,home,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0,0,1500.0,1500.0,0.0,0.0,0.0,1,1,1,1,-1.75,,,0.47631578947368425,0.47631578947368425,,,,0,0.0,0,0.4400104457416518,0.5599895542583482,away,0.5599895542583482,0.11997910851669635,logistic_regression,direct_cover,market,away,away,False,0.5236842105263159,0.036305343732032314,0.01358109320761025
50059935_HDC_2,HKJC_LIKE,ah_ft,Mexican Premier,墨西哥超級聯賽,2026-04-05T03:10:00+00:00,Santos Laguna,拿根亞,CF America,CF 阿美利加,0.75,0.75,0.0,0,2.06,1.76,2.06,1.76,0.46073298429319376,0.5392670157068064,0.46073298429319376,0.5392670157068064,0,home,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0,0,1500.0,1500.0,0.0,0.0,0.0,1,1,1,1,0.75,,,0.46073298429319376,0.46073298429319376,,,,0,0.0,0,0.4254527676373831,0.5745472323626168,away,0.5745472323626168,0.1490944647252337,logistic_regression,direct_cover,market,away,away,False,0.5392670157068064,0.03528021665581049,0.011203128958205633
50059935_HDC_1,HKJC_LIKE,ah_ft,Mexican Premier,墨西哥超級聯賽,2026-04-05T03:10:00+00:00,Santos Laguna,拿根亞,CF America,CF 阿美利加,1.0,1.0,0.0,0,1.77,2.04,1.77,2.04,0.5354330708661418,0.4645669291338583,0.5354330708661418,0.4645669291338583,0,home,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0,0,1500.0,1500.0,0.0,0.0,0.0,1,1,1,1,1.0,,,0.5354330708661418,0.5354330708661418,,,,0,0.0,0,0.430969302305335,0.5690306976946651,away,0.5690306976946651,0.13806139538933015,logistic_regression,direct_cover,market,away,away,False,0.4645669291338583,0.1044637685608068,0.16082262329711683
50065542_HDC_1,HKJC_LIKE,ah_ft,J1 100Y Vision League,日職百年構想聯賽,2026-04-05T04:00:00+00:00,V-Varen Nagasaki,長崎成功丸,Shimizu S-Pulse,清水心跳,0.0,0.0,0.0,0,1.91,1.85,1.91,1.85,0.49202127659574474,0.5079787234042553,0.49202127659574474,0.5079787234042553,0,home,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0,0,1500.0,1500.0,0.0,0.0,0.0,1,1,1,1,0.0,,,0.49202127659574474,0.49202127659574474,,,,0,0.0,0,0.43854110241304717,0.5614588975869528,away,0.5614588975869528,0.12291779517390555,logistic_regression,direct_cover,market,away,away,False,0.5079787234042553,0.05348017418269746,0.03869896053586269
50065544_HDC_1,HKJC_LIKE,ah_ft,J2 J3 100Y Vision League,日乙日丙百年構想聯賽,2026-04-05T04:00:00+00:00,Vanraure Hachinohe,八戶雲羅里,Montedio Yamagata,山形山神,-0.25,-0.25,0.0,0,1.76,2.02,1.76,2.02,0.5343915343915343,0.4656084656084655,0.5343915343915343,0.4656084656084655,0,home,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0,0,1500.0,1500.0,0.0,0.0,0.0,1,1,1,1,-0.25,,,0.5343915343915343,0.5343915343915343,,,,0,0.0,0,0.4400982949644276,0.5599017050355724,away,0.5599017050355724,0.1198034100711447,logistic_regression,direct_cover,market,away,away,False,0.4656084656084655,0.09429323942710682,0.1310014441718561
